combustion-sludgeRaw,gasNatural,kg,-0.04305109,0.9474,c
combustion-sludgeRaw,elec,MJ,1,0.9474,c
combustion-sludgeRaw,heat,MJ,5.069489,0.9474,c
combustion-sludgeRaw,water,kg,-0.6983025,0.9474,c
combustion-sludgeRaw,CO2,kg,0.1179409,0.9474,c
combustion-sludgeRaw,ash,kg,0.1984127,0.9474,c
constructed-wetland,wastewater,kg,-1,43.9,c
constructed-wetland,effluent,kg,0.95,43.9,c
conventionalAirConditioning,elec,MJ,1.248223,0.003517,c
conventionalAirConditioning,cooling,MJ,1,0.003517,c
cookingStove-Uganda-traditional,biomass,kg,-0.8,CHECK-REFERENCE,c
cookingStove-Uganda-traditional,heatCooking,MJ,1,CHECK-REFERENCE,c
cooling-evaporative-cooling,heat,MJ,-2.558816,0.00000108,c
cooling-evaporative-cooling,cooling,MJ,1,0.00000108,c
